"Product Attribute","Atribut izdelka",module,Magento_SalesRule
"FOUND","NAJDENO",module,Magento_SalesRule
"NOT FOUND","NI NAJDENO",module,Magento_SalesRule
"If an item is %1 in the cart with %2 of these conditions true:","Če je element %1 v košarici z %2 od teh pogojev velja:",module,Magento_SalesRule
"total quantity","skupna količina",module,Magento_SalesRule
"total amount","skupni znesek",module,Magento_SalesRule
"is","je",module,Magento_SalesRule
"is not","ni",module,Magento_SalesRule
"equals or greater than","enako ali večje od",module,Magento_SalesRule
"equals or less than","enako ali manjše od",module,Magento_SalesRule
"greater than","večje od",module,Magento_SalesRule
"less than","manj kot",module,Magento_SalesRule
"is one of","je eden od",module,Magento_SalesRule
"is not one of","ni eden od",module,Magento_SalesRule
"If %1 %2 %3 for a subselection of items in cart matching %4 of these conditions:","Če %1 %2 %3 za podizbiro elementov v košarici se ujema s/z %4 od teh pogojev:",module,Magento_SalesRule
"Specified rule does not allow automatic coupon generation","Navedeno pravilo ne dovoljuje samodejne generacije kuponov",module,Magento_SalesRule
"Error occurred when generating coupons: %1","Med generiranjem kuponov je prišlo do napake: %1",module,Magento_SalesRule
"Some coupons are invalid.","Nekaj kuponov ni veljavnih.",module,Magento_SalesRule
"Item totals are not set for the rule.","Skupna vrednost elementov ni nastavljena za to pravilo.",module,Magento_SalesRule
"%1 Cart Price Rules based on ""%2"" attribute have been disabled.","Pravila cene košarice %1 na osnovi atributa ""%2"" so bila onemogočena.",module,Magento_SalesRule
"Auto Generated Specific Coupon Codes","Samodejno generirane posebne kode kuponov",module,Magento_SalesRule
"Web Site","Spletno mesto",module,Magento_SalesRule
"Are you sure you want to delete this?","Ali ste prepričani, da želite to izbrisati?",module,Magento_SalesRule
"Reset","Ponastavi",module,Magento_SalesRule
"Save","Shrani",module,Magento_SalesRule
"We can't delete the rule right now. Please review the log and try again.","Pravila trenutno ni mogoče izbrisati. Preglejte dnevnik in poskusite znova.",module,Magento_SalesRule
"We can't find a rule to delete.","Pravila za brisanje ni mogoče najti.",module,Magento_SalesRule
"Can't acquire coupon.","Kupona ni mogoče pridobiti.",module,Magento_SalesRule
"Apply Discount Code","Uporabi kodo popusta",module,Magento_SalesRule
"Enter discount code","Vnesite kodo popusta",module,Magento_SalesRule
"Apply Discount","Uporabi popust",module,Magento_SalesRule
"Cancel coupon","Prekliči kupon",module,Magento_SalesRule
"Your coupon was successfully removed.","Vaš kupon je bil uspešno odstranjen.",module,Magento_SalesRule
"Your coupon was successfully applied.","Vaš kupon je bil uspešno uporabljen.",module,Magento_SalesRule
"Promotion","Promocija",module,Magento_SalesRule
"Back","Nazaj",module,Magento_SalesRule
"
                        If you select and save the rule you will be able to generate multiple coupon codes.
                    ","
                        Če pravilo izberete in shranite, boste lahko zgenerirali več kod kuponov.
                    ",module,Magento_SalesRule
"
                        Usage limit enforced for logged in customers only.
                    ","
                        Omejitev uporabe izvršena samo za prijavljene kupce.
                    ",module,Magento_SalesRule
"Discount amount is applied to subtotal only","Znesek popusta je uporabljen samo za delno vsoto",module,Magento_SalesRule
"Discount amount is applied to subtotal and shipping amount separately","Znesek popusta je uporabljen ločeno za delno vsoto in znesek pošiljanja",module,Magento_SalesRule
